Timestamp,Anomaly_ID,Anomaly_Type,Severity,Status,Source,Alert_Method,Response_Time_ms,Resolution_Time_min,Affected_Services,User_Role,Host_IP,Process_ID,Error_Code,CPU_Usage_Percent,Memory_Usage_MB,Disk_Usage_Percent,Network_In_KB,Network_Out_KB,Login_Attempts,Failed_Transactions,Anomaly_Duration_sec,TimeZone,User_ID,Location,Patch_Level,Service_Type,Transaction_ID,Alert_Count,Retry_Count,Escalation_Level
2025-02-01 20:24:00,45865,Security,Medium,Open,Firewall,Dashboard,8935,477,18,Operator,208.140.184.60,4243,3853,84.43,42292,77.56,793189,969712,16,14,6535,EST,27938,LATAM,0,DB,482489,32,1,4
2025-02-01 20:25:00,45866,System,Medium,Open,Server,Webhook,4610,2666,17,Operator,135.83.148.233,2229,5024,96.35,36937,12.43,827924,384934,45,16,1143,PST,17979,US,13,Storage,820584,28,1,2
2025-02-01 20:26:00,45867,Security,Medium,Open,Firewall,SMS,34,4627,8,Service Account,220.82.60.135,72161,5781,84.36,1876,85.85,97017,728789,48,2,1675,UTC,37941,US,1,Web,722180,47,2,2
2025-02-01 20:27:00,45868,Network,Low,Closed,Database,Webhook,2955,263,12,Operator,126.151.75.134,24840,3656,19.43,59421,15.58,516486,307497,48,2,5663,UTC,16040,APAC,14,Web,376785,26,6,1
2025-02-01 20:28:00,45869,Security,Low,In Progress,Server,Dashboard,2746,4165,8,Service Account,6.25.215.96,22669,823,38.69,4348,54.27,407423,678120,8,9,2064,PST,31514,EU,14,API,127520,41,9,0
2025-02-01 20:29:00,45870,Network,Critical,In Progress,Database,Dashboard,1049,3191,10,Operator,254.136.232.31,77711,8906,20.58,47561,16.31,837262,865584,28,5,4317,PST,15742,APAC,13,Web,377668,11,9,4
2025-02-01 20:30:00,45871,Database,Low,Open,Router,Dashboard,4476,4206,15,Service Account,96.5.73.8,27468,1429,32.25,2521,23.73,989342,372841,18,8,2112,PST,9444,APAC,17,Storage,864690,26,6,4
2025-02-01 20:31:00,45872,Security,High,In Progress,Endpoint,Dashboard,8427,1193,10,Service Account,193.124.210.197,88859,3897,82.56,48810,64.41,453949,525487,17,10,3186,CET,34532,EU,19,Web,215000,14,0,2
2025-02-01 20:32:00,45873,Network,High,In Progress,Router,SMS,9958,2678,13,Operator,210.63.107.50,83375,6251,26.02,32724,75.66,110664,167811,25,15,1267,PST,10589,APAC,19,Cache,871752,34,4,0
2025-02-01 20:33:00,45874,Security,Critical,Acknowledged,Server,SMS,1171,3889,18,User,146.149.167.8,50660,1916,31.44,56185,11.9,235786,631279,28,7,2284,EST,35334,US,13,Cache,940616,24,8,1
2025-02-01 20:34:00,45875,Storage,Medium,Acknowledged,Database,Webhook,3546,477,2,User,240.233.173.163,68279,1246,7.66,39863,70.44,567856,450444,33,7,2677,CET,7506,APAC,12,API,304529,40,8,0
2025-02-01 20:35:00,45876,Security,High,Open,Server,Email,8055,3534,6,Service Account,108.216.228.30,84089,2717,87.02,25464,53.19,749169,218079,24,4,7191,PST,17453,LATAM,10,DB,860777,8,6,4
2025-02-01 20:36:00,45877,Storage,Medium,Closed,Server,Webhook,8713,2312,15,Service Account,91.254.175.101,24916,1788,97.7,42611,62.67,146777,712935,38,2,2004,CET,45649,US,8,Storage,107303,24,3,4
2025-02-01 20:37:00,45878,Application,Critical,Open,Cloud,Dashboard,911,2798,4,Admin,139.165.88.210,46608,5579,45.84,30669,56.63,268354,434030,42,9,4093,PST,30175,LATAM,11,DB,708366,19,0,1
2025-02-01 20:38:00,45879,Network,Low,Closed,Endpoint,Webhook,2472,3689,11,Admin,213.248.164.58,60264,7480,64.16,31689,57.77,896683,425876,44,19,3693,PST,30071,APAC,4,Cache,393306,47,6,1
2025-02-01 20:39:00,45880,Database,Critical,Closed,Router,Webhook,2149,3005,19,Admin,180.66.121.233,71051,5483,29.9,19783,99.47,933756,507547,0,15,5264,CET,10942,US,14,DB,583739,28,5,1
2025-02-01 20:40:00,45881,Security,Low,Closed,Server,Webhook,7501,1651,18,Operator,84.132.159.190,87994,4710,14.18,63337,56.05,372223,540239,11,17,711,IST,35827,US,9,Cache,559476,20,7,2
2025-02-01 20:41:00,45882,Database,High,In Progress,Cloud,SMS,9140,2342,5,Admin,107.238.8.128,38665,2343,63.19,34602,69.95,522469,264202,4,15,4073,CET,16574,US,1,Web,651416,48,0,2
2025-02-01 20:42:00,45883,Network,Medium,In Progress,Database,Webhook,5189,841,13,Admin,107.70.138.100,52022,7677,66.82,18039,61.86,782580,70876,47,19,6513,IST,36997,US,9,DB,395826,17,0,0
2025-02-01 20:43:00,45884,System,Critical,Open,Router,Dashboard,7645,4347,3,Service Account,247.144.113.33,60354,3635,87.02,22836,17.05,937509,581439,10,16,2129,PST,48453,US,17,DB,906018,46,7,1
2025-02-01 20:44:00,45885,Application,Critical,In Progress,Cloud,SMS,6509,3495,3,Operator,96.139.108.163,67941,2376,66.23,4298,66.9,342974,643798,15,2,1346,IST,28420,APAC,10,API,232021,33,5,1
2025-02-01 20:45:00,45886,Application,High,Acknowledged,Server,Email,3367,1367,10,Operator,228.154.100.166,33416,7068,86.29,42781,83.58,369646,302645,34,1,6832,CET,11666,APAC,6,Storage,472128,14,3,4
2025-02-01 20:46:00,45887,Security,Medium,Acknowledged,Database,SMS,5988,2457,7,Service Account,236.215.10.204,58483,5214,15.02,30566,45.34,271685,689741,12,14,908,UTC,36035,EU,4,Storage,889549,18,4,4
2025-02-01 20:47:00,45888,System,Low,Open,Endpoint,Dashboard,9236,3254,9,Operator,188.200.241.165,86475,5457,52.38,35559,68.77,786113,818827,0,5,2036,UTC,26674,EU,0,API,420061,29,8,1
2025-02-01 20:48:00,45889,Storage,High,Acknowledged,Cloud,Dashboard,3840,2653,3,User,2.23.242.54,70597,8676,22.4,6167,83.73,635380,331620,2,11,1743,CET,1326,EU,16,Web,853047,9,2,3
2025-02-01 20:49:00,45890,System,High,Acknowledged,Cloud,SMS,511,1520,16,User,6.92.240.37,75469,8755,3.36,27049,66.88,554767,958740,4,11,2562,IST,34153,EU,17,Web,573081,32,2,0
2025-02-01 20:50:00,45891,System,Medium,Open,Endpoint,SMS,6719,1893,6,User,4.189.96.216,58326,2163,73.34,32624,51.08,648480,656153,6,2,2952,EST,31110,EU,10,Cache,214414,4,5,3
2025-02-01 20:51:00,45892,Security,Critical,Closed,Endpoint,Webhook,6229,3185,3,Admin,237.232.133.134,90171,2879,30.06,13914,86.95,987765,865323,48,19,4452,UTC,5372,LATAM,0,API,212097,13,2,3
2025-02-01 20:52:00,45893,System,High,Closed,Cloud,Webhook,4645,24,19,Admin,249.117.53.161,50805,8018,29.65,43497,4.71,807107,252946,18,19,3345,UTC,2171,APAC,8,Web,974245,27,7,2
2025-02-01 20:53:00,45894,System,High,Open,Database,SMS,1440,2071,11,User,59.153.105.145,90842,2140,15.14,32796,20.41,997966,68937,11,19,5456,IST,19729,APAC,5,DB,745445,10,5,4
2025-02-01 20:54:00,45895,Network,Low,Open,Router,Webhook,4492,2183,18,User,55.248.218.165,46805,8707,25.72,6786,89.64,5599,983910,1,14,99,EST,45408,APAC,2,Web,859290,12,2,3
2025-02-01 20:55:00,45896,Database,Critical,Open,Server,Dashboard,1288,2068,16,Operator,50.42.7.187,92429,3430,26.59,2470,4.0,717776,561529,35,7,1755,PST,8159,LATAM,17,Storage,398459,10,3,3
2025-02-01 20:56:00,45897,Application,Critical,Open,Router,SMS,4729,4105,19,User,42.242.122.177,21629,8423,94.67,23535,99.9,622714,265064,47,8,5308,EST,9525,EU,12,Web,407213,43,8,2
2025-02-01 20:57:00,45898,Application,High,In Progress,Router,Dashboard,1165,4689,16,Admin,238.6.198.196,57592,1345,69.08,14005,56.35,988818,805138,21,9,2763,IST,14816,LATAM,18,Storage,475413,30,6,1
2025-02-01 20:58:00,45899,Application,Low,Closed,Server,Email,2156,1490,10,User,60.78.159.125,31945,4826,84.99,23433,97.34,377556,818860,13,2,5087,UTC,7758,US,11,API,357763,18,4,0
2025-02-01 20:59:00,45900,Application,High,In Progress,Cloud,Email,2459,463,15,User,131.132.183.58,62590,7835,18.99,55128,71.55,715399,932032,11,3,572,PST,30856,LATAM,6,Cache,653940,7,4,2
2025-02-01 21:00:00,45901,Database,High,Acknowledged,Firewall,Email,4579,3705,18,User,62.72.68.97,20085,9505,51.07,35491,76.6,550905,341288,1,15,302,UTC,12448,LATAM,1,Storage,786389,32,3,2
2025-02-01 21:01:00,45902,Security,Critical,Open,Endpoint,Dashboard,6409,3232,17,Admin,65.78.232.98,99734,9026,91.7,9061,54.2,214511,952018,16,10,918,IST,14590,LATAM,8,DB,258313,38,7,4
2025-02-01 21:02:00,45903,Network,Critical,Acknowledged,Server,Email,7805,2046,2,Service Account,109.229.213.86,98803,7299,67.33,36809,47.87,788421,689621,31,4,6794,PST,31026,LATAM,15,DB,786779,42,0,2
2025-02-01 21:03:00,45904,Security,Critical,Open,Router,Email,6827,599,3,Service Account,130.48.154.168,84397,8261,23.35,18189,91.76,451044,617720,17,15,3437,PST,20765,LATAM,18,DB,481830,45,6,2
2025-02-01 21:04:00,45905,Database,Low,Open,Endpoint,Dashboard,8136,3783,13,Admin,78.211.192.23,29043,8451,76.68,41770,22.57,125461,316860,43,18,4807,UTC,7893,EU,14,Web,410015,13,0,2
2025-02-01 21:05:00,45906,Security,High,In Progress,Endpoint,Webhook,8410,4989,17,Service Account,32.214.36.110,58307,5275,75.57,4207,91.06,293137,629319,30,9,5020,UTC,48934,US,19,Web,445130,9,6,0
2025-02-01 21:06:00,45907,Database,Medium,In Progress,Endpoint,SMS,66,1584,16,Admin,26.216.71.145,50886,3576,42.92,563,6.55,917333,210851,18,2,5881,UTC,47508,EU,11,Storage,913215,28,5,4
2025-02-01 21:07:00,45908,System,Low,Closed,Cloud,Webhook,8771,3394,2,User,204.231.48.50,59683,4300,17.7,25592,47.64,537673,898538,27,11,3733,IST,43613,APAC,12,DB,651044,22,0,1
2025-02-01 21:08:00,45909,System,Critical,Open,Firewall,Dashboard,8628,3347,2,Service Account,60.151.229.86,65816,6024,88.06,63781,57.9,520355,877553,6,13,5272,UTC,29174,LATAM,12,Storage,785234,46,7,2
2025-02-01 21:09:00,45910,Database,Medium,Closed,Router,Email,756,926,17,User,163.100.64.22,33577,4425,8.68,5104,36.73,223926,945946,1,18,2645,UTC,4420,EU,5,Storage,732330,22,0,2
2025-02-01 21:10:00,45911,System,High,Open,Endpoint,Dashboard,3451,197,1,Service Account,203.49.79.131,84164,3163,45.78,9270,54.31,4741,599870,20,11,5147,UTC,49199,LATAM,6,DB,787793,47,7,3
2025-02-01 21:11:00,45912,System,Low,Acknowledged,Endpoint,Webhook,8229,1623,16,Service Account,34.211.132.103,24527,7810,37.17,17290,33.39,762504,659477,21,2,3215,PST,40605,US,4,Web,557217,18,6,2
2025-02-01 21:12:00,45913,Database,Critical,Open,Server,Webhook,5163,1257,4,Admin,54.33.30.0,37079,5452,78.09,2151,13.37,903569,370912,31,19,2978,EST,32580,APAC,12,Storage,264437,23,2,0
2025-02-01 21:13:00,45914,Security,High,Acknowledged,Firewall,Webhook,9074,4037,5,Operator,93.177.67.246,17614,7851,80.27,27542,27.14,240553,324082,14,0,4650,CET,39170,LATAM,0,DB,914492,17,0,2
2025-02-01 21:14:00,45915,Network,Critical,In Progress,Database,SMS,4444,97,13,Service Account,86.170.228.81,84194,8699,13.43,2619,20.67,288654,546248,47,3,4160,IST,47136,US,9,DB,788280,13,3,4
2025-02-01 21:15:00,45916,Network,Critical,Acknowledged,Cloud,Dashboard,9358,3154,15,Service Account,100.48.246.156,25258,7365,15.75,49460,66.82,86807,512748,33,2,3152,PST,25796,EU,4,Storage,712312,25,3,2
2025-02-01 21:16:00,45917,Application,High,Acknowledged,Endpoint,SMS,5682,1074,19,Operator,177.157.125.23,71030,4366,41.43,17805,27.76,869067,662917,26,13,5097,PST,15427,APAC,13,Storage,285356,4,7,3
2025-02-01 21:17:00,45918,Storage,Critical,Acknowledged,Endpoint,SMS,5606,4061,7,Operator,130.141.209.230,46443,3396,95.31,52502,39.83,906917,920058,8,1,6801,CET,38085,APAC,19,Cache,320761,29,8,1
2025-02-01 21:18:00,45919,System,Low,Open,Firewall,SMS,5636,3597,18,Operator,195.137.98.184,91119,5545,8.83,50319,58.12,751028,321348,29,13,125,UTC,38475,APAC,15,Storage,488937,27,9,0
2025-02-01 21:19:00,45920,Storage,Medium,Closed,Database,SMS,7173,3445,19,Operator,251.94.236.151,70822,1150,18.55,20340,70.78,190240,694174,35,0,3466,EST,1926,EU,11,Web,153287,44,9,2
2025-02-01 21:20:00,45921,System,Low,In Progress,Firewall,Webhook,9403,3910,15,User,176.168.97.116,46881,2989,91.31,9662,67.36,201820,289585,29,10,6590,PST,20597,EU,8,API,377914,12,0,0
2025-02-01 21:21:00,45922,System,Medium,Closed,Endpoint,Webhook,6254,2186,12,User,152.178.136.156,17431,9665,92.84,15012,5.82,416403,30052,46,6,6592,CET,36380,US,15,DB,422715,44,2,4
2025-02-01 21:22:00,45923,Security,High,In Progress,Router,Dashboard,4086,2805,3,User,18.28.221.88,1434,3944,0.64,14124,7.0,789772,917173,15,1,637,UTC,41983,EU,3,Storage,496758,15,0,1
2025-02-01 21:23:00,45924,Storage,Critical,Closed,Cloud,SMS,6852,3659,15,Admin,171.217.217.242,20309,137,2.43,12033,51.83,63726,265197,44,16,4131,IST,10720,US,5,Web,808206,2,9,3
2025-02-01 21:24:00,45925,Network,Medium,Closed,Database,SMS,9702,1045,3,User,38.75.66.134,43762,4941,10.84,48438,56.23,68239,291280,1,13,837,UTC,18082,EU,0,Web,685784,39,2,4
2025-02-01 21:25:00,45926,System,Low,In Progress,Router,Webhook,5815,4240,15,Service Account,29.183.153.249,16133,8405,4.59,36305,54.75,203832,689826,32,12,1528,IST,1638,EU,0,DB,683950,30,2,1
2025-02-01 21:26:00,45927,Storage,Medium,In Progress,Endpoint,Email,2352,866,5,Admin,4.105.44.84,98102,3005,88.68,19692,80.1,36657,8211,27,17,6120,CET,23418,LATAM,6,Storage,197929,14,0,1
2025-02-01 21:27:00,45928,Security,Critical,Closed,Cloud,Email,5352,3723,14,User,97.48.229.223,67251,954,58.73,28492,9.72,967819,535310,1,11,5939,CET,36690,APAC,2,DB,232429,17,0,1
2025-02-01 21:28:00,45929,System,High,Acknowledged,Cloud,SMS,756,1179,14,Operator,188.223.240.239,46585,3782,44.21,38870,6.45,553533,280990,34,16,1784,IST,9871,EU,3,Cache,128776,42,0,2
2025-02-01 21:29:00,45930,Security,High,Open,Cloud,SMS,9310,2397,11,Operator,219.14.96.146,49676,5789,88.85,48002,44.15,90985,381316,35,14,6084,EST,3300,EU,1,Web,962214,22,4,0
2025-02-01 21:30:00,45931,Database,Medium,Open,Endpoint,Webhook,9858,1265,5,Service Account,21.247.254.241,25436,842,18.05,15090,41.8,86069,577654,14,8,3455,EST,11457,APAC,2,Storage,419111,27,6,0
2025-02-01 21:31:00,45932,Storage,Low,Acknowledged,Cloud,Email,7175,550,1,Operator,134.242.226.230,6690,770,93.86,21907,21.57,487464,753402,22,12,2912,IST,23766,US,15,Storage,321046,22,5,3
2025-02-01 21:32:00,45933,Network,Critical,In Progress,Router,Email,8670,943,9,Admin,120.192.39.39,21112,2299,14.95,44663,4.0,759879,161779,7,2,5359,UTC,29863,LATAM,14,DB,105184,42,3,2
2025-02-01 21:33:00,45934,Security,Low,In Progress,Endpoint,Email,448,2538,12,Admin,210.17.113.80,91123,7704,87.52,22826,22.66,956582,312651,40,1,731,PST,26707,EU,19,API,147338,32,6,0
2025-02-01 21:34:00,45935,Database,Critical,Open,Endpoint,Webhook,9079,3876,12,Operator,224.68.218.186,41687,8108,68.35,52429,19.0,523150,729113,0,19,1393,EST,38568,EU,9,Web,179946,21,0,3
2025-02-01 21:35:00,45936,Application,Critical,Open,Firewall,Dashboard,9427,2022,11,Admin,167.170.38.122,31780,8391,50.87,15840,80.19,896775,818423,2,2,1034,EST,30059,EU,17,Cache,768678,13,7,4
2025-02-01 21:36:00,45937,Security,High,Open,Router,Email,9917,1356,13,Admin,12.145.21.146,85690,1814,57.64,1398,3.59,878437,36711,12,8,458,IST,9044,APAC,9,Web,167136,27,4,2
2025-02-01 21:37:00,45938,System,Medium,Open,Router,SMS,1515,3328,10,Admin,241.51.246.212,44132,9028,85.41,17530,94.93,554834,439483,8,7,5230,EST,29755,US,13,DB,268895,29,5,0
2025-02-01 21:38:00,45939,Network,Medium,In Progress,Endpoint,Webhook,817,1734,7,Operator,161.49.86.5,9760,3851,52.94,34181,54.53,645899,401384,16,19,3429,CET,46738,APAC,1,API,752156,22,4,2
2025-02-01 21:39:00,45940,System,Medium,Acknowledged,Firewall,Email,5733,855,12,Service Account,150.245.167.220,92717,9319,51.56,51159,12.9,344253,73707,34,5,253,EST,1148,LATAM,17,Web,713665,30,5,4
2025-02-01 21:40:00,45941,Security,High,Open,Firewall,Dashboard,178,4493,14,Service Account,131.150.122.95,49567,268,96.75,54033,6.83,471306,302670,12,9,3744,CET,3882,US,3,API,666868,13,9,3
2025-02-01 21:41:00,45942,Network,Critical,Open,Cloud,Dashboard,8262,1575,2,Operator,43.115.152.35,46891,4515,17.51,15138,40.04,780188,540931,21,4,3983,CET,26612,EU,16,Web,561146,20,7,2
2025-02-01 21:42:00,45943,Database,Medium,Closed,Database,SMS,8557,1362,6,Operator,61.40.92.26,24959,832,10.41,17543,8.35,470333,454913,16,0,5737,EST,6771,US,12,Storage,343367,6,0,2
2025-02-01 21:43:00,45944,Application,Critical,Closed,Router,Email,3735,2845,15,Service Account,168.253.165.161,29764,2188,78.17,39752,89.83,746287,34514,18,18,3360,EST,12393,LATAM,15,API,330981,43,7,3
2025-02-01 21:44:00,45945,Network,Low,In Progress,Server,SMS,1845,3194,4,Service Account,185.183.140.113,47151,385,70.47,17810,43.81,426058,385854,28,12,6069,PST,12687,EU,16,Storage,425885,27,5,1
2025-02-01 21:45:00,45946,System,Critical,Open,Cloud,Email,1351,511,8,Operator,249.148.6.235,52136,6496,55.93,40820,90.12,667497,100033,39,18,1889,IST,15834,EU,4,DB,599587,24,1,3
2025-02-01 21:46:00,45947,Storage,High,Open,Endpoint,SMS,9283,4020,18,Service Account,58.48.159.77,24821,9738,78.91,46580,14.6,141400,84940,42,5,2399,CET,28855,US,1,API,737409,18,3,0
2025-02-01 21:47:00,45948,Application,Medium,In Progress,Server,Webhook,5040,2488,12,Operator,24.160.122.123,81492,6036,39.65,47221,32.11,259987,345795,27,1,7057,UTC,44349,EU,11,Web,810055,19,9,4
2025-02-01 21:48:00,45949,System,High,Acknowledged,Endpoint,Dashboard,2036,4236,6,Admin,45.237.148.11,88902,5211,52.2,28413,77.74,650199,594840,12,19,761,UTC,34507,US,7,API,676545,47,5,3
2025-02-01 21:49:00,45950,Security,Medium,Closed,Router,Dashboard,7508,3750,16,User,247.153.232.10,99046,3440,7.56,7417,97.98,651648,255662,11,10,1033,IST,46549,APAC,18,API,586561,2,1,2
2025-02-01 21:50:00,45951,Network,Critical,In Progress,Router,SMS,8095,530,8,Operator,242.0.147.164,60493,8361,27.64,51500,67.7,487124,45971,35,7,5552,EST,41155,LATAM,2,Web,848963,20,5,4
2025-02-01 21:51:00,45952,Database,Low,In Progress,Endpoint,Dashboard,6905,454,18,Admin,224.217.59.95,13123,4313,11.32,59905,21.06,730710,641538,1,5,4301,UTC,31450,EU,8,API,697398,30,8,2
2025-02-01 21:52:00,45953,Database,Low,Acknowledged,Endpoint,Webhook,6476,3259,6,Admin,92.193.151.33,33402,7002,94.06,22579,29.4,18965,171853,34,4,2038,CET,33511,EU,9,Web,132864,44,2,0
2025-02-01 21:53:00,45954,Storage,Medium,Open,Router,Webhook,4953,3844,9,Operator,199.57.168.104,84153,8594,88.5,55837,87.4,848308,471755,26,2,5516,EST,2582,EU,15,Web,844426,7,0,1
2025-02-01 21:54:00,45955,Database,High,In Progress,Database,Dashboard,4498,4278,14,Operator,173.223.248.99,57067,6674,28.49,47157,99.57,586159,357006,19,1,2727,UTC,6865,APAC,14,API,388414,24,3,1
2025-02-01 21:55:00,45956,Database,Low,Open,Server,Email,4394,1091,14,User,18.27.76.225,20678,9591,81.47,62040,56.22,534252,33743,2,7,1110,EST,25278,EU,1,DB,562264,25,0,1
2025-02-01 21:56:00,45957,Database,Critical,Acknowledged,Cloud,Email,360,3900,1,Operator,188.156.242.174,89042,6567,47.82,32903,29.06,150318,25799,40,8,1746,PST,10771,APAC,2,Cache,957352,36,7,2
2025-02-01 21:57:00,45958,Security,Medium,Acknowledged,Endpoint,Email,3001,4474,10,User,112.16.215.210,38923,3674,97.6,8116,35.32,631546,401228,21,17,2622,EST,23990,APAC,19,Cache,255619,28,4,3
2025-02-01 21:58:00,45959,Application,High,Acknowledged,Router,SMS,7584,3615,2,User,108.100.235.29,53378,6948,95.08,46100,93.93,451248,262062,2,0,4811,EST,34282,US,0,Cache,826690,24,5,4
2025-02-01 21:59:00,45960,System,Critical,Closed,Database,Webhook,6815,1914,18,Service Account,100.82.93.166,42996,9249,94.97,12240,25.82,56464,222781,4,4,965,PST,35365,US,6,DB,662658,4,3,2
2025-02-01 22:00:00,45961,Security,Low,Acknowledged,Server,SMS,2074,1457,7,User,76.229.204.89,40616,3968,69.68,43342,74.42,950076,656943,14,13,6222,CET,27220,US,15,Storage,924010,45,5,4
2025-02-01 22:01:00,45962,Network,Critical,Open,Database,Webhook,7964,3126,18,Service Account,241.215.71.96,83758,5781,48.26,62736,99.28,881820,481748,1,14,635,CET,20217,EU,17,Web,520843,35,0,1
2025-02-01 22:02:00,45963,Network,High,Open,Cloud,Webhook,3322,4794,18,Service Account,198.19.59.2,65700,7092,4.72,53380,37.37,955047,462297,12,9,2603,IST,32911,EU,6,Storage,964099,45,3,3
2025-02-01 22:03:00,45964,Application,Medium,In Progress,Server,Dashboard,1108,4913,1,User,196.130.126.29,75908,9639,83.4,35463,61.72,638383,927998,3,1,5393,PST,27543,EU,5,DB,982806,11,8,0
2025-02-01 22:04:00,45965,Network,Critical,Closed,Firewall,Dashboard,1462,1720,13,User,134.212.139.76,81498,4128,90.82,61470,74.37,734081,842338,37,10,4797,EST,44638,EU,9,Cache,968251,26,3,2
2025-02-01 22:05:00,45966,Security,Medium,Open,Database,Email,299,2158,3,User,125.4.245.192,18226,710,94.84,15894,18.32,83688,297236,12,3,68,CET,44329,LATAM,0,Web,305937,16,9,2
2025-02-01 22:06:00,45967,System,Low,In Progress,Endpoint,SMS,2894,3526,12,User,46.227.107.179,42827,5769,96.69,34336,60.41,630658,594846,42,12,6683,EST,16423,US,7,Web,777427,23,9,2
2025-02-01 22:07:00,45968,Application,Low,Closed,Server,Dashboard,9095,834,3,Admin,2.177.43.216,53995,5854,87.4,26348,44.28,163613,567940,30,5,4416,UTC,21822,APAC,19,API,318542,16,9,4
2025-02-01 22:08:00,45969,Database,Medium,Open,Router,Webhook,6170,2509,16,Service Account,68.2.98.91,40259,9537,29.69,9349,63.48,460440,352046,34,9,6561,CET,5377,LATAM,14,Cache,710804,44,9,2
2025-02-01 22:09:00,45970,Network,Critical,Open,Endpoint,Dashboard,5689,749,19,User,230.101.126.109,44960,7596,8.08,5596,42.24,326559,960157,27,17,5532,EST,43277,LATAM,3,Storage,868107,28,6,0
2025-02-01 22:10:00,45971,Storage,High,Open,Database,Email,8351,4609,18,Operator,76.154.60.82,9552,3790,27.47,62719,62.96,966829,800157,41,2,3861,IST,37253,APAC,15,Cache,491950,8,1,0
2025-02-01 22:11:00,45972,Network,Medium,Closed,Firewall,Webhook,3704,719,17,Admin,28.238.84.240,92929,351,56.53,32010,43.86,687169,312642,1,13,2111,UTC,20387,US,3,DB,968378,42,4,4
2025-02-01 22:12:00,45973,Storage,Low,Closed,Database,Dashboard,1902,171,5,User,73.209.113.29,77152,2815,97.54,6414,81.7,678126,526499,33,14,2429,PST,18801,US,1,DB,378033,13,5,3
2025-02-01 22:13:00,45974,Security,High,In Progress,Server,SMS,162,935,7,Service Account,202.35.177.37,42569,1788,54.67,46582,88.07,269568,570764,0,0,2328,CET,13858,US,5,DB,687477,40,1,2
2025-02-01 22:14:00,45975,Network,Medium,Acknowledged,Router,Dashboard,1585,170,19,Admin,70.180.85.117,99736,4139,16.99,59556,13.12,189744,556314,9,8,1695,CET,17371,US,14,API,113362,28,5,1
2025-02-01 22:15:00,45976,Storage,High,Open,Database,SMS,4595,2333,1,User,109.120.156.136,90581,6766,55.47,35237,6.26,525020,551874,44,13,4219,UTC,47581,LATAM,6,Cache,947582,46,6,3
2025-02-01 22:16:00,45977,Network,Medium,Acknowledged,Firewall,Dashboard,4105,4510,2,User,182.208.37.183,66996,5405,81.97,60717,94.7,2827,62179,45,19,5936,CET,8784,US,12,DB,118931,42,0,3
2025-02-01 22:17:00,45978,System,Medium,Open,Endpoint,SMS,7193,2005,13,User,249.29.29.138,72091,5305,24.01,865,65.05,264778,539475,39,15,4128,CET,19298,APAC,10,API,934155,18,6,1
2025-02-01 22:18:00,45979,Storage,Critical,In Progress,Endpoint,Dashboard,4771,670,10,Operator,71.94.232.185,54610,4584,52.63,7031,78.16,624733,24896,30,13,934,IST,41001,LATAM,9,Web,627456,47,7,3
2025-02-01 22:19:00,45980,System,Critical,In Progress,Endpoint,Dashboard,6277,4504,17,Operator,108.104.151.53,88766,6622,40.16,14294,79.54,283209,186895,49,16,6736,CET,1259,EU,8,API,636890,6,9,0
2025-02-01 22:20:00,45981,System,Low,In Progress,Server,Dashboard,9566,834,6,User,191.1.213.111,1770,5000,94.24,10705,63.77,647952,700628,27,1,3186,IST,30510,EU,19,DB,434421,4,8,4
2025-02-01 22:21:00,45982,System,Medium,Closed,Cloud,Email,6493,3136,7,User,29.28.101.54,11045,337,46.48,34894,43.92,555363,142332,35,11,3148,CET,23762,US,16,Web,577774,40,2,3
2025-02-01 22:22:00,45983,Application,High,Open,Cloud,Webhook,4938,2716,7,Service Account,231.205.95.243,43092,684,19.75,40684,2.08,785866,673762,0,9,6108,UTC,15808,US,12,Storage,694385,12,3,4
2025-02-01 22:23:00,45984,Storage,Critical,In Progress,Endpoint,Dashboard,9774,1155,7,User,175.36.228.149,6000,9068,46.1,2520,3.13,172888,472148,48,5,1599,IST,1405,APAC,10,API,580915,36,9,2
2025-02-01 22:24:00,45985,System,Medium,Closed,Router,SMS,2723,1587,6,Admin,239.240.204.160,53645,5943,69.78,1449,77.46,394606,885998,23,0,1412,EST,20585,EU,2,Web,896877,47,4,4
2025-02-01 22:25:00,45986,System,High,Acknowledged,Firewall,SMS,2575,1998,15,User,189.181.129.23,70018,1545,88.72,25910,33.57,914803,111543,11,12,1833,PST,48408,US,4,Web,417394,44,4,4
2025-02-01 22:26:00,45987,Application,High,In Progress,Endpoint,SMS,291,1227,2,Service Account,233.128.101.20,82820,3451,27.97,48221,38.49,926463,687048,45,5,5533,IST,41635,EU,13,API,985033,33,0,2
2025-02-01 22:27:00,45988,Database,Medium,In Progress,Firewall,SMS,7825,3697,13,User,34.33.72.3,31299,6069,35.66,35822,53.92,645685,630678,28,8,4806,IST,47251,EU,2,Cache,298362,14,3,0
2025-02-01 22:28:00,45989,Application,Critical,Acknowledged,Cloud,SMS,9232,4536,2,Operator,160.74.94.8,41160,4111,54.77,30962,95.83,877344,997672,21,6,6674,EST,11387,EU,0,API,572245,12,1,4
2025-02-01 22:29:00,45990,Application,High,Open,Firewall,Email,787,2885,12,Admin,217.236.57.15,38870,5393,35.75,62475,15.75,660152,811755,42,11,5163,IST,12056,LATAM,18,API,576290,37,5,1
